cell,owner
799,619
800,619
801,619
802,619
803,619
804,619
805,619
806,619
807,619
808,619
809,619
810,619
811,619
812,619
813,619
814,619
815,619
816,619
817,619
818,619
819,619
820,619
821,619
822,619
823,619
824,619
825,619
826,619
827,619
828,619
829,619
830,619
831,619
832,619
833,619
834,619
835,619
836,619
837,619
838,619
839,619
840,619
841,619
842,619
843,619
844,619
845,619
846,619
847,619
848,619
849,619
850,619
851,619
852,619
853,619
854,619
855,619
856,619
857,619
858,619
859,619
860,619
861,619
862,619
863,619
864,619
865,619
866,619
867,619
868,619
869,619
870,619
871,619
872,619
873,619
874,619
875,619
876,619
877,619
878,619
879,619
880,619
881,619
882,619
883,619
884,619
885,619
886,619
887,619
888,619
889,619
890,619
891,619
892,619
893,619
894,619
895,619
896,619
897,619
898,619
899,619
900,619
901,619
902,619
903,619
904,619
905,619
906,619
907,619
908,619
909,619
910,619
911,619
912,619
913,619
914,619
915,619
916,619
917,619
918,619
919,619
920,619
921,619
922,619
923,619
924,619
925,619
926,619
927,619
928,619
929,619
930,619
931,619
932,619
933,619
934,619
935,619
936,619
937,619
938,619
939,619
940,619
941,619
942,619
943,619
944,619
945,619
946,619
947,619
948,619
949,619
950,619
951,619
952,619
953,619
954,619
955,619
956,619
957,619
958,619
959,619
960,619
961,619
962,619
963,619
964,619
965,619
966,619
967,619
968,619
969,619
970,619
971,619
972,619
973,619
974,619
975,619
976,619
977,619
978,619
979,619
980,619
981,619
982,619
983,619
984,619
985,619
986,619
987,619
988,619
989,619
990,619
991,619
992,619
993,619
994,619
995,619
996,619
997,619
998,619
999,619
1000,619
1001,619
1002,619
1003,619
1004,619
1005,619
1006,619
1007,619
1008,619
1009,619
1010,619
1011,619
1012,619
1013,619
1014,619
1015,619
1016,619
1017,619
1018,619
1019,619
1020,619
1021,619
1022,619
1023,619
1024,619
1025,619
1026,619
1027,619
1028,619
1029,619
1030,619
1031,619
1032,619
1033,619
1034,619
1035,619
1036,619
1037,619
1038,619
1039,619
1040,619
1041,619
1042,619
1043,619
1044,619
1045,619
1046,619
1047,619
1048,619
1049,619
1050,619
1051,619
1052,619
1053,619
1054,619
1055,619
1056,619
1057,619
1058,619
1059,619
1060,619
1061,619
1062,619
1063,619
1064,619
1065,619
1066,619
1067,619
1068,619
1069,619
1070,619
1071,619
1072,619
1073,619
1074,619
1075,619
1076,619
1077,619
1078,619
1079,619
1080,619
1081,619
1082,619
1083,619
1084,619
1085,619
1086,619
1087,619
1088,619
1089,619
1090,619
1091,619
1092,619
