cell,owner
269,269
270,323
271,383
272,272
273,273
274,274
275,275
276,276
277,277
278,280
279,255
280,604
281,604
282,604
283,604
284,313
285,313
286,313
287,316
288,316
289,317
290,348
291,348
292,348
293,348
294,348
295,383
296,383
297,297
298,326
299,299
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,604
308,604
309,604
310,604
311,339
312,312
313,314
314,314
315,316
316,316
317,348
318,348
319,348
320,348
321,348
322,348
323,383
324,352
325,352
326,483
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,604
337,604
338,604
339,339
340,404
341,314
342,314
343,316
344,316
345,316
346,472
347,348
348,348
349,348
350,383
351,383
352,352
353,352
354,483
355,326
356,356
357,483
358,389
359,360
360,360
361,361
362,362
363,363
364,364
365,396
366,366
367,367
368,308
369,604
370,604
371,604
372,604
373,314
374,314
375,316
376,316
377,348
378,472
379,472
380,472
381,383
382,383
383,383
384,483
385,483
386,418
387,419
388,483
389,389
390,390
391,391
392,392
393,393
394,394
395,395
396,396
397,365
398,398
399,399
400,604
401,604
402,604
403,604
404,604
405,314
406,314
407,314
408,316
409,472
410,472
411,472
412,472
413,541
414,383
415,419
416,483
417,483
418,483
419,483
420,483
421,483
422,483
423,423
424,424
425,425
426,426
427,427
428,428
429,429
430,430
431,431
432,433
433,433
434,604
435,604
436,604
437,604
438,314
439,314
440,407
441,472
442,472
443,383
444,383
445,541
446,383
447,541
448,419
449,483
450,483
451,483
452,483
453,483
454,454
455,455
456,456
457,457
458,458
459,459
460,460
461,461
462,462
463,464
464,464
465,604
466,604
467,604
468,604
469,314
470,407
471,440
472,472
473,472
474,472
475,383
476,541
477,541
478,541
479,541
480,483
481,483
482,483
483,483
484,483
485,486
486,487
487,487
488,488
489,489
490,490
491,491
492,492
493,493
494,494
495,495
496,496
497,497
498,498
499,604
500,604
501,604
502,604
503,402
504,472
505,472
506,472
507,472
508,444
509,541
510,541
511,383
512,383
513,483
514,483
515,515
516,516
517,517
518,518
519,519
520,520
521,521
522,522
523,523
524,524
525,525
526,526
527,527
528,528
529,499
530,604
531,604
532,604
533,604
534,604
535,472
536,505
537,472
538,565
539,539
540,383
541,383
542,383
543,543
544,544
545,545
546,546
547,547
548,548
549,549
550,550
551,551
552,552
553,553
554,554
555,555
556,556
557,604
558,604
559,604
560,604
561,561
562,472
563,472
564,472
565,565
566,566
567,383
568,383
569,569
570,570
571,571
572,572
573,573
574,574
575,575
576,576
577,598
578,578
579,579
580,580
581,604
582,604
583,604
584,604
585,585
586,472
587,627
588,472
589,589
590,590
591,383
592,592
593,593
594,594
595,595
596,596
597,597
598,598
599,599
600,600
601,601
602,604
603,604
604,604
605,604
606,627
607,585
608,627
609,627
610,610
611,589
612,612
613,613
614,614
615,615
616,616
617,617
618,618
619,619
620,620
621,621
622,604
623,604
624,604
625,604
626,604
627,627
628,627
629,627
630,630
631,631
632,632
633,633
634,634
635,635
636,636
637,637
638,638
639,639
640,640
641,604
642,604
643,604
644,604
645,694
646,694
647,627
648,666
649,649
650,650
651,651
652,652
653,653
654,654
655,655
656,656
657,657
658,658
659,659
660,604
661,694
662,604
663,694
664,694
665,666
666,666
667,667
668,668
669,669
670,670
671,671
672,672
673,673
674,674
675,675
676,676
677,677
678,604
679,694
680,604
681,694
682,694
683,683
684,684
685,685
686,686
687,687
688,688
689,689
690,690
691,691
692,692
693,604
694,604
695,604
696,604
697,694
698,698
699,699
700,700
701,701
702,702
703,703
704,704
705,705
706,706
707,707
708,604
709,694
710,604
711,694
712,694
713,713
714,714
715,715
716,716
717,717
718,718
719,719
720,720
721,721
722,722
723,723
724,694
725,694
726,694
727,694
728,728
729,729
730,730
731,731
732,732
733,733
734,734
735,735
736,736
737,737
738,737
739,694
740,694
741,694
742,742
743,743
744,744
745,745
746,746
747,747
748,748
749,749
750,750
751,751
752,752
753,752
754,754
755,740
756,756
757,757
758,758
759,759
760,761
761,761
762,762
763,763
764,764
765,781
766,781
767,767
768,768
769,769
770,770
771,771
772,772
773,773
774,774
775,775
776,776
777,777
778,778
779,779
780,780
781,781
782,782
783,783
784,784
785,785
786,786
787,787
788,788
789,789
790,790
791,791
792,792
793,793
794,794
795,795
796,795
797,797
798,798
799,799
800,801
801,802
802,802
803,803
804,804
805,805
806,806
807,842
808,808
809,809
810,810
811,811
812,812
813,813
814,814
815,815
816,816
817,817
818,818
819,819
820,820
821,821
822,822
823,823
824,824
825,842
826,826
827,827
828,828
829,829
830,830
831,831
832,832
833,833
834,834
835,835
836,836
837,837
838,838
839,839
840,841
841,841
842,841
843,843
844,844
845,845
846,846
847,847
848,848
849,850
850,850
851,866
852,852
853,853
854,854
855,855
856,856
857,841
858,842
859,859
860,860
861,861
862,862
863,863
864,864
865,865
866,866
867,867
868,868
869,869
870,870
871,871
872,872
873,841
874,874
875,875
876,876
877,877
878,878
879,879
880,880
881,881
882,882
883,883
884,885
885,885
886,886
887,887
888,888
889,889
890,890
891,891
892,892
893,893
894,894
895,895
896,896
897,897
898,898
899,899
900,900
901,901
902,902
903,903
904,904
905,905
906,906
907,885
908,908
909,909
910,910
911,911
912,912
913,913
914,914
915,915
916,916
917,917
918,918
919,919
920,920
921,921
922,900
923,923
924,924
925,925
926,926
927,927
928,928
929,928
930,930
931,908
932,932
933,933
934,934
935,935
936,936
937,937
938,938
939,940
940,940
941,941
942,942
943,943
944,944
945,945
946,946
947,947
948,948
949,949
950,950
951,931
952,952
953,953
954,954
955,955
956,956
957,957
958,958
959,959
960,960
961,961
962,962
963,963
964,964
965,965
966,966
967,967
968,968
969,969
970,970
971,971
972,972
973,973
974,974
975,976
976,976
977,976
978,978
979,979
980,980
981,981
982,982
983,983
984,984
985,985
986,986
987,987
988,1008
989,989
990,990
991,991
992,992
993,993
994,994
995,995
996,1017
997,997
998,998
999,999
1000,1000
1001,1001
1002,1002
1003,1003
1004,1004
1005,1005
1006,1006
1007,1025
1008,1008
1009,1009
1010,1010
1011,1011
1012,1012
1013,1013
1014,1014
1015,1015
1016,1016
1017,1017
1018,998
1019,1019
1020,1020
1021,1021
1022,1022
1023,1023
1024,1024
1025,1025
1026,1026
1027,1026
1028,1028
1029,1029
1030,1030
1031,1031
1032,1032
1033,1033
1034,1034
1035,1035
1036,998
1037,1038
1038,1038
1039,1040
1040,1040
1041,1041
1042,1042
1043,1043
1044,1044
1045,1045
1046,1046
1047,1047
1048,1048
1049,1049
1050,1050
1051,1051
1052,1052
1053,1053
1054,1038
1055,1038
1056,1055
1057,1057
1058,1058
1059,1059
1060,1060
1061,1045
1062,1062
1063,1063
1064,1064
1065,1065
1066,1066
1067,1067
1068,1068
1069,1069
1070,1070
1071,1071
1072,1072
1073,1073
1074,1074
1075,1075
1076,1076
1077,1077
1078,1078
1079,1079
1080,1080
1081,1081
1082,1082
1083,1083
1084,1084
1085,1085
1086,1086
1087,1087
1088,1088
1089,1089
1090,1090
1091,1091
1092,1092
